customer_id,age,monthly_income,occupation,city,state,txn_count,avg_transaction,grocery_spend,fuel_spend,shopping_spend,electricity_bill,internet_bill,delay_days,recharge_frequency,monthly_data_usage,call_minutes,total_spend,savings,utilization,payment_score,engagement_score,default,alt_credit_score
740,32,71350,Teacher,West Mark,Telangana,292,1361,7452,4055,5902,2207,773,15,1,68,632,17409,53941,0.2439943938332165,85,360,0,849
741,58,124889,Teacher,South Rachelland,Karnataka,172,1139,2172,3675,5032,1432,1005,2,9,16,1462,10879,114010,0.0871093531055577,98,188,0,849
742,28,84637,Teacher,Kochfurt,Karnataka,278,2053,6585,4198,13780,2225,574,26,2,23,1884,24563,60074,0.2902158630386238,74,301,0,849
743,26,115848,Driver,Danielleview,Karnataka,74,4914,9816,1221,3360,1248,542,7,2,89,1514,14397,101451,0.1242749119535943,93,163,0,849
744,37,70058,Shop Owner,Lauriebury,Gujarat,245,3040,8928,1144,3753,2297,821,2,3,13,945,13825,56233,0.1973364926204002,98,258,0,849
745,46,147103,Freelancer,West Rebecca,Gujarat,218,816,3181,2665,10451,1864,1082,22,8,11,613,16297,130806,0.1107863197895352,78,229,0,849
746,34,104475,Engineer,Davidborough,Karnataka,292,3541,4013,495,13835,834,509,13,3,17,1750,18343,86132,0.1755731036133046,87,309,0,849
747,18,77534,Teacher,Jaredshire,Telangana,128,3980,2572,337,4449,1863,325,9,4,97,1947,7358,70176,0.0949003018030799,91,225,0,849
748,38,129006,Student,Martinmouth,Maharashtra,56,1867,8828,2555,6870,474,621,2,8,56,782,18253,110753,0.1414895431220253,98,112,0,849
749,55,110123,Shop Owner,New Michael,Karnataka,201,3588,5521,2100,3407,1458,354,15,8,83,1271,11028,99095,0.1001425678559429,85,284,0,849
750,35,131251,Engineer,Lake Samuel,Telangana,254,2032,4370,4528,12259,1866,1479,16,7,41,1222,21157,110094,0.1611949623240965,84,295,0,849
751,26,72493,Driver,South Lisamouth,Delhi,119,4744,7046,395,12290,2494,898,19,9,86,91,19731,52762,0.272178003393431,81,205,0,849
752,51,110127,Engineer,East Wanda,Karnataka,120,2774,3010,4636,2149,632,1206,15,4,29,513,9795,100332,0.0889427660791631,85,149,0,849
753,45,49758,Student,Shannonhaven,Karnataka,126,3485,3701,4179,13058,1210,700,21,1,17,847,20938,28820,0.4207966558141404,79,143,0,849
754,49,85769,Engineer,Greenemouth,Maharashtra,263,4533,8905,3237,4362,1629,327,18,5,19,614,16504,69265,0.1924238361179447,82,282,0,849
755,53,138379,Student,Port Dawn,Gujarat,78,2980,5438,2971,10219,2210,400,6,5,17,1503,18628,119751,0.134615801530579,94,95,0,849
756,45,78803,Shop Owner,Barbaraland,Maharashtra,213,172,9854,3300,3845,2700,595,0,8,85,998,16999,61804,0.2157151377485628,100,298,0,849
757,18,127961,Driver,New April,Gujarat,69,4031,6761,1737,9596,1318,1479,9,9,64,1762,18094,109867,0.1414024585615929,91,133,0,849
758,45,130234,Engineer,Kellyton,Karnataka,210,2973,9626,74,794,2802,1011,19,3,71,1154,10494,119740,0.0805780364574535,81,281,0,849
759,55,149839,Shop Owner,Josephborough,Gujarat,40,3292,9730,4655,1609,1655,1038,16,1,37,1450,15994,133845,0.1067412355928696,84,77,0,849
760,29,105040,Driver,Lake Juliastad,Maharashtra,168,3821,9063,4913,1674,1671,532,9,6,26,1715,15650,89390,0.148990860624524,91,194,0,849
761,22,148141,Engineer,Davidmouth,Karnataka,160,1142,9975,2011,9537,2449,1252,0,9,5,854,21523,126618,0.1452872601103003,100,165,0,849
762,28,17597,Freelancer,South Jenniferside,Karnataka,28,4516,6038,4196,13448,1537,407,4,3,94,737,23682,-6085,1.3457975791328067,96,122,0,838
763,44,130956,Shop Owner,West Christophertown,Gujarat,165,292,3300,4607,11588,1272,1003,14,6,15,192,19495,111461,0.1488667949540303,86,180,0,849
764,54,143241,Shop Owner,Debraberg,Telangana,62,2323,2041,2765,10806,2433,1033,10,4,77,1373,15612,127629,0.1089911408046578,90,139,0,849
765,59,18036,Engineer,Thomasville,Delhi,119,3133,5856,1857,1269,1747,663,27,2,64,462,8982,9054,0.498003992015968,73,183,1,313
766,35,147416,Student,Sanchezport,Telangana,154,2319,5775,4749,7071,1573,859,20,3,9,508,17595,129821,0.1193561078851685,80,163,0,849
767,30,30538,Freelancer,New Renee,Delhi,177,1489,5963,3333,7950,1173,1214,7,9,86,859,17246,13292,0.5647390136878643,93,263,0,849
768,34,69500,Freelancer,Griffinfurt,Delhi,248,4009,1813,1070,9666,1868,343,28,9,84,108,12549,56951,0.1805611510791367,72,332,0,849
769,22,144308,Student,New Amanda,Maharashtra,222,3335,9449,3095,820,2311,1488,15,5,74,967,13364,130944,0.0926074784488732,85,296,0,849
770,30,86449,Shop Owner,West Cathy,Telangana,293,605,5439,1386,5263,1615,1148,23,9,61,625,12088,74361,0.1398281067450173,77,354,0,849
771,40,60098,Engineer,Martinezborough,Gujarat,218,2054,8137,4841,13462,1216,1197,11,5,40,252,26440,33658,0.4399480847948351,89,258,0,849
772,51,136060,Engineer,South Debbie,Gujarat,135,3917,4293,2513,4303,2060,585,11,1,65,1195,11109,124951,0.0816478024400999,89,200,0,849
773,38,92302,Driver,Victorfurt,Telangana,299,667,2665,3308,6952,1118,420,16,6,60,1887,12925,79377,0.1400294684838898,84,359,0,849
774,28,141430,Driver,Garciashire,Karnataka,119,1042,5924,1377,4881,1206,312,26,5,22,1035,12182,129248,0.0861344834900657,74,141,0,849
775,18,109931,Shop Owner,Aaronshire,Karnataka,122,4832,9997,4833,3578,499,885,7,5,70,1233,18408,91523,0.1674504916720488,93,192,0,849
776,30,68478,Teacher,Aliciafurt,Karnataka,146,3033,7759,2523,12274,747,1140,6,7,98,1616,22556,45922,0.3293904611700108,94,244,0,849
777,53,65568,Engineer,Kimberlyport,Delhi,72,4631,6109,2001,1887,889,1453,24,3,80,1495,9997,55571,0.1524676671547096,76,152,0,849
778,35,84965,Student,Simsfort,Gujarat,131,1080,1720,4930,13663,2390,819,12,3,66,357,20313,64652,0.2390749131995527,88,197,0,849
779,36,87988,Shop Owner,Christinebury,Delhi,242,2464,6535,1618,9955,1024,922,27,5,11,555,18108,69880,0.2058007910169568,73,253,0,849
780,22,100768,Shop Owner,Coleport,Delhi,282,968,2224,2413,10005,1102,834,13,9,35,724,14642,86126,0.1453040647824706,87,317,0,849
781,36,142212,Teacher,Davidview,Karnataka,77,2618,9830,209,9756,826,1438,11,6,37,1512,19795,122417,0.1391935982898771,89,114,0,849
782,29,86021,Shop Owner,Gomezview,Karnataka,192,283,1292,3110,2666,2852,1231,2,3,95,1822,7068,78953,0.0821659827251485,98,287,0,849
783,56,26859,Shop Owner,Peterberg,Maharashtra,46,1264,4919,283,712,624,878,24,5,72,241,5914,20945,0.2201869019695446,76,118,0,849
784,37,76093,Teacher,Joshuaburgh,Delhi,142,4128,5524,4847,10109,1837,1495,4,4,98,565,20480,55613,0.2691443365355552,96,240,0,849
785,23,76418,Engineer,Arielchester,Gujarat,41,1844,6488,104,14277,2849,633,27,2,51,581,20869,55549,0.2730901096600277,73,92,0,849
786,49,88518,Teacher,Jessicaville,Delhi,277,3943,4345,3690,7406,774,1377,9,9,80,1227,15441,73077,0.1744390971327865,91,357,0,849
787,55,132813,Engineer,New Richardberg,Karnataka,240,428,3793,3329,5308,1902,931,24,6,25,1525,12430,120383,0.0935902358955825,76,265,0,849
788,34,123613,Engineer,Phyllisland,Gujarat,277,274,1237,235,12970,1281,858,29,9,59,350,14442,109171,0.1168323719997087,71,336,0,849
789,45,28354,Driver,North Amandachester,Telangana,219,1938,7673,1259,5746,1856,457,27,9,38,1190,14678,13676,0.5176694646258023,73,257,0,849
790,52,135438,Student,New Jamesshire,Delhi,123,798,4051,509,14363,1482,1188,19,3,14,1200,18923,116515,0.139717066111431,81,137,0,849
791,34,12384,Student,East Andrewmouth,Maharashtra,216,4930,8277,4232,7019,1221,961,20,5,15,564,19528,-7144,1.57687338501292,80,231,1,308
792,49,121431,Engineer,East Kevin,Karnataka,106,1827,1722,3667,2277,1580,976,12,5,46,577,7666,113765,0.0631305020958404,88,152,0,849
793,22,34045,Shop Owner,Rogerburgh,Gujarat,271,751,8618,2989,8843,1920,857,8,9,7,1471,20450,13595,0.6006755764429431,92,278,0,849
794,49,146917,Engineer,North Kathrynport,Karnataka,297,3772,5627,806,13022,2826,786,26,6,85,1600,19455,127462,0.1324217074947078,74,382,0,849
795,27,87949,Shop Owner,Nicoleberg,Delhi,182,4706,1825,4133,9851,865,823,22,4,72,409,15809,72140,0.1797519016702861,78,254,0,849
796,19,62887,Engineer,West Allenside,Maharashtra,238,397,2331,1569,12627,1157,884,13,1,96,683,16527,46360,0.262804713215768,87,334,0,849
797,47,66622,Engineer,Millsburgh,Karnataka,98,1968,6916,3232,4258,531,569,11,1,69,1295,14406,52216,0.2162348773678364,89,167,0,849
798,25,94761,Student,South Crystal,Karnataka,240,1874,7780,4060,5824,1545,351,19,6,20,641,17664,77097,0.1864057998543704,81,260,0,849
799,18,130356,Shop Owner,New Robinfort,Telangana,205,2875,4345,4210,11884,837,840,18,7,7,1891,20439,109917,0.1567937033968517,82,212,0,849
800,26,21390,Student,Farmerton,Delhi,160,114,9991,4920,6882,1114,1090,20,2,2,1376,21793,-403,1.018840579710145,80,162,1,313
801,52,85969,Student,Lake Michelle,Gujarat,29,1018,868,232,2742,2965,718,20,2,61,1370,3842,82127,0.0446905279810164,80,90,0,849
802,31,58511,Driver,South Beverlyville,Karnataka,31,970,9380,4272,13822,1163,485,4,5,75,793,27474,31037,0.46955273367401,96,106,0,849
803,52,51869,Driver,Cassidyburgh,Telangana,137,4309,4122,2100,10957,1851,459,5,5,64,974,17179,34690,0.3311997532244693,95,201,0,849
804,49,32031,Teacher,West James,Maharashtra,225,873,3931,4151,4713,1061,523,19,5,96,1109,12795,19236,0.3994567762480097,81,321,0,849
805,51,99833,Driver,Jacquelineville,Delhi,272,847,1279,2850,3392,2367,931,1,3,64,1351,7521,92312,0.0753358108040427,99,336,0,849
806,19,121041,Teacher,Kevinhaven,Telangana,199,1943,3806,2902,13495,1836,357,28,2,56,1602,20203,100838,0.1669103857370643,72,255,0,849
807,48,110859,Teacher,North Nathan,Karnataka,99,3768,521,1500,9534,2263,914,17,9,56,66,11555,99304,0.1042315012763961,83,155,0,849
808,25,133853,Freelancer,Davismouth,Karnataka,244,3691,5712,191,13806,2721,921,7,9,82,548,19709,114144,0.1472436179988495,93,326,0,849
809,46,33782,Shop Owner,Port Rachelbury,Maharashtra,122,445,7674,4662,4826,2435,1343,21,2,45,1151,17162,16620,0.5080220235628441,79,167,0,849
810,34,132258,Shop Owner,Nathanhaven,Karnataka,81,4385,8781,2279,9148,2361,432,8,8,80,1379,20208,112050,0.1527922696547657,92,161,0,849
811,42,26566,Freelancer,New Jamesburgh,Gujarat,252,4499,9696,4534,5994,1357,1191,15,2,80,1584,20224,6342,0.7612738086275691,85,332,0,849
812,27,99571,Freelancer,Petersonside,Delhi,171,4802,6773,2462,9808,891,882,26,1,7,1917,19043,80528,0.1912504644926735,74,178,0,849
813,37,10159,Teacher,Lake Danielstad,Gujarat,133,4429,4494,1678,8914,1913,1401,11,2,10,630,15086,-4927,1.4849886799881875,89,143,0,838
814,45,117507,Shop Owner,Rodriguezchester,Delhi,251,512,2068,3347,14493,588,1312,14,5,3,1156,19908,97599,0.1694196941458806,86,254,0,849
815,30,81126,Teacher,Bennettville,Delhi,159,1786,8403,3951,7502,1743,306,15,3,70,959,19856,61270,0.2447550723565811,85,229,0,849
816,48,56154,Student,East Carolyn,Delhi,172,1406,1514,2132,11360,2286,835,21,4,18,654,15006,41148,0.2672294048509456,79,190,0,849
817,32,122056,Student,Lake Ashleyfurt,Gujarat,50,1814,6509,4458,11561,2417,515,7,3,52,343,22528,99528,0.1845710165825522,93,102,0,849
818,46,60961,Freelancer,Valeriefort,Maharashtra,160,717,3870,1394,8790,1377,1105,9,4,88,221,14054,46907,0.2305408375846853,91,248,0,849
819,40,72551,Teacher,Thomasfurt,Maharashtra,66,4120,7482,421,6099,1147,344,28,3,19,1193,14002,58549,0.1929952722912158,72,85,0,849
820,23,90811,Student,Taylorland,Telangana,86,4207,9824,1702,4120,2545,1195,18,4,97,115,15646,75165,0.1722919029632974,82,183,0,849
821,45,116122,Student,South Emma,Maharashtra,138,647,891,1075,3150,2679,995,26,2,30,295,5116,111006,0.0440571123473588,74,168,0,849
822,36,146865,Driver,Goodwinberg,Delhi,223,3359,6001,3738,7395,2665,664,6,8,48,797,17134,129731,0.1166649644231096,94,271,0,849
823,53,123550,Engineer,Port Nicole,Telangana,155,1581,5981,4976,6195,1259,672,7,1,74,561,17152,106398,0.1388263860785107,93,229,0,849
824,36,143296,Freelancer,Sotoside,Delhi,142,303,4048,3185,6663,2249,544,16,2,19,1144,13896,129400,0.0969740955783832,84,161,0,849
825,54,42441,Teacher,Melissaton,Telangana,35,1281,2923,3575,8571,1976,777,28,9,19,1801,15069,27372,0.3550576093871492,72,54,0,849
826,50,102122,Student,Jacksonmouth,Gujarat,185,1623,3408,4712,7255,836,1005,3,9,42,1032,15375,86747,0.1505552182683457,97,227,0,849
827,40,95716,Shop Owner,Jeffreybury,Karnataka,109,4048,4383,3515,3903,1725,830,9,4,4,1559,11801,83915,0.1232918216390154,91,113,0,849
828,30,39796,Student,North Daniel,Delhi,98,4730,4509,2735,4991,553,420,20,4,5,346,12235,27561,0.307442959091366,80,103,0,849
829,28,130592,Driver,Alexisburgh,Maharashtra,115,3224,9093,974,723,2101,1360,16,7,61,1916,10790,119802,0.0826237441803479,84,176,0,849
830,47,88356,Driver,Aprilshire,Karnataka,25,285,4711,3234,725,1665,1336,22,7,75,1598,8670,79686,0.0981257639549096,78,100,0,849
831,36,76852,Teacher,North Donna,Maharashtra,249,4327,1841,4036,8901,2435,345,7,8,25,1584,14778,62074,0.1922916775100192,93,274,0,849
832,54,64575,Driver,North Bryanchester,Maharashtra,163,3978,3303,1109,7058,1442,1232,18,2,44,1309,11470,53105,0.1776229190863337,82,207,0,849
833,52,77055,Teacher,Foxchester,Karnataka,203,893,9295,581,14830,2055,1044,29,2,10,248,24706,52349,0.3206281227694504,71,213,0,849
834,58,48342,Student,Hollychester,Telangana,152,2888,3885,3770,2768,1266,1062,25,2,44,1215,10423,37919,0.215609614827686,75,196,0,849
835,35,37364,Shop Owner,Hortonfurt,Delhi,65,1863,3335,2738,10049,1093,1043,13,2,30,1103,16122,21242,0.4314848517289369,87,95,0,849
836,48,91423,Student,Thomaston,Maharashtra,58,1366,7333,161,2409,1831,857,10,2,31,1821,9903,81520,0.1083206632904192,90,89,0,849
837,55,128581,Freelancer,Chelseaville,Maharashtra,123,3920,2463,2289,1466,825,896,7,4,49,419,6218,122363,0.048358622191459,93,172,0,849
838,53,86396,Shop Owner,Lake Susan,Telangana,132,3111,6961,3629,7467,302,1351,28,3,23,1179,18057,68339,0.2090027316079448,72,155,0,849
839,51,95896,Driver,East Teresaview,Gujarat,154,3239,8601,1441,7780,456,1154,17,1,99,420,17822,78074,0.1858471677650788,83,253,0,849
840,20,72491,Freelancer,Lake David,Delhi,63,4273,9518,4607,4485,2254,810,12,4,61,1541,18610,53881,0.2567215240512615,88,124,0,849
841,38,26923,Freelancer,North Richard,Maharashtra,64,3229,5038,3901,2862,986,1437,4,7,67,1593,11801,15122,0.4383241094974557,96,131,0,849
842,53,70948,Driver,Lake Bridgetberg,Karnataka,196,1776,6291,266,7513,1810,870,10,8,59,1201,14070,56878,0.1983142583300445,90,255,0,849
843,52,36672,Freelancer,New Rachelmouth,Gujarat,209,736,856,3815,9563,1638,538,9,7,2,902,14234,22438,0.3881435427574171,91,211,0,849
844,27,38172,Shop Owner,Hallmouth,Gujarat,223,4697,4918,2641,10920,2650,906,12,6,92,801,18479,19693,0.4840982919417374,88,315,0,849
845,39,149088,Driver,East Katherine,Gujarat,102,2400,4857,4879,5819,633,412,12,4,32,606,15555,133533,0.1043343528654217,88,134,0,849
846,52,34472,Engineer,Novakchester,Maharashtra,259,2789,5284,2443,10464,661,1100,0,5,9,1532,18191,16281,0.5277036435367835,100,268,0,849
847,29,64131,Shop Owner,New Joshuabury,Karnataka,157,4984,1377,2870,11892,2281,315,11,7,75,738,16139,47992,0.2516567650590198,89,232,0,849
848,42,142473,Driver,West Brittany,Gujarat,68,3797,792,1651,13323,2277,675,5,2,67,60,15766,126707,0.1106595635664301,95,135,0,849
849,55,112518,Driver,Lake Christina,Maharashtra,44,2736,733,2652,14929,689,919,24,2,35,1195,18314,94204,0.1627650687001191,76,79,0,849
850,57,12745,Driver,North Brandi,Karnataka,244,1016,1389,3863,6654,1123,619,3,9,84,141,11906,839,0.9341702628481756,97,328,0,834
851,59,81354,Freelancer,Brandonville,Maharashtra,31,84,5042,3523,2263,717,906,23,9,75,1540,10828,70526,0.1330973277282002,77,106,0,849
852,51,91029,Shop Owner,Kaitlinberg,Maharashtra,239,2538,2058,4690,6621,843,530,19,1,59,1782,13369,77660,0.1468652846894945,81,298,0,849
853,50,65350,Teacher,Williamfort,Delhi,248,4056,4939,1103,8020,2868,1002,8,2,66,579,14062,51288,0.2151798010711553,92,314,0,849
854,29,56607,Engineer,Petersonshire,Telangana,178,3006,8210,1382,11266,1523,1145,0,3,5,1349,20858,35749,0.3684703305244934,100,183,0,849
855,53,62870,Driver,Johnsonview,Karnataka,94,1619,528,705,9712,1922,320,22,2,75,1647,10945,51925,0.1740893908064259,78,169,0,849
856,26,126895,Engineer,North Jenniferstad,Maharashtra,35,1496,8256,3664,11679,2935,1197,12,2,38,744,23599,103296,0.1859726545569171,88,73,0,849
857,40,38151,Shop Owner,Michaelshire,Karnataka,143,3652,5562,3685,8571,2086,670,15,6,81,583,17818,20333,0.4670388718513276,85,224,0,849
858,21,100306,Shop Owner,Davisberg,Maharashtra,96,3418,4081,2762,12729,2214,377,29,3,81,469,19572,80734,0.1951229238530097,71,177,0,849
859,46,102769,Teacher,Robinsonburgh,Delhi,80,4138,1114,4050,825,1608,947,11,8,52,973,5989,96780,0.0582763284648094,89,132,0,849
860,30,43870,Driver,Port Johnview,Delhi,176,408,4277,2371,2221,852,1297,25,4,70,1071,8869,35001,0.202165488944609,75,246,0,849
861,43,122217,Student,Port Jerry,Telangana,132,3946,4760,1596,10319,1581,739,13,9,21,881,16675,105542,0.1364376477904056,87,153,0,849
862,49,84707,Teacher,South Debrabury,Karnataka,172,3858,5746,192,11366,1457,1045,7,8,56,1333,17304,67403,0.2042806379638046,93,228,0,849
863,32,71215,Driver,East Scottburgh,Maharashtra,281,2627,591,4234,9172,1065,394,16,9,25,1142,13997,57218,0.1965456715579583,84,306,0,849
864,34,148731,Teacher,Donside,Maharashtra,71,2563,8668,798,13262,1896,779,11,6,5,676,22728,126003,0.1528127962563285,89,76,0,849
865,43,123688,Teacher,Benjaminview,Karnataka,112,3029,7640,4916,7300,2360,1470,11,8,9,832,19856,103832,0.1605329538839661,89,121,0,849
866,36,116956,Shop Owner,North David,Delhi,105,1582,7820,513,6122,2948,394,26,4,7,1809,14455,102501,0.1235934881493895,74,112,0,849
867,48,84218,Student,Port Matthew,Maharashtra,279,1749,9721,4595,6280,2640,324,15,8,15,726,20596,63622,0.244555795673134,85,294,0,849
868,55,33989,Driver,New Kyle,Maharashtra,224,4136,1165,2208,1579,1828,1489,10,3,39,1719,4952,29037,0.1456941951807938,90,263,0,849
869,48,90360,Freelancer,Weaverborough,Gujarat,247,198,1569,4727,1863,1061,1410,13,3,57,1677,8159,82201,0.090294378043382,87,304,0,849
870,43,118272,Teacher,South Jennifershire,Telangana,239,569,5963,3544,11014,1969,1284,22,1,19,688,20521,97751,0.1735068317099567,78,258,0,849
871,37,15939,Student,Lake Scotthaven,Karnataka,85,1152,1097,3273,12741,2985,790,11,7,67,111,17111,-1172,1.0735303343998996,89,152,0,838
872,50,57118,Shop Owner,Mirandaborough,Gujarat,169,2655,6756,2188,14712,1426,874,5,3,18,202,23656,33462,0.4141601596694562,95,187,0,849
873,38,138557,Shop Owner,East Christopherton,Gujarat,237,638,7054,4472,10099,1629,339,7,4,58,1422,21625,116932,0.1560729519259222,93,295,0,849
874,31,41433,Freelancer,Steventown,Telangana,171,4896,9686,4798,7105,819,845,11,6,50,1962,21589,19844,0.5210580937899741,89,221,0,849
875,48,77293,Engineer,North Michelleside,Telangana,31,4622,3486,400,3355,762,782,13,7,10,1734,7241,70052,0.0936824809491157,87,41,0,849
876,25,87227,Shop Owner,Port Caseyland,Karnataka,196,3462,556,1875,5043,642,1363,12,7,29,1425,7474,79753,0.0856844784298439,88,225,0,849
877,50,57153,Engineer,Victoriashire,Delhi,222,3818,6252,4833,12989,1762,432,12,7,50,1288,24074,33079,0.4212202334085699,88,272,0,849
878,23,38328,Driver,Williamsview,Karnataka,235,2652,3434,22,10894,2853,383,0,4,67,1414,14350,23978,0.3743999165101231,100,302,0,849
879,43,86221,Student,Goodwinbury,Delhi,205,2346,9440,804,8825,2690,1165,6,5,2,1909,19069,67152,0.2211642175340114,94,207,0,849
880,28,73761,Engineer,Adamsmouth,Gujarat,41,3721,7792,4039,2598,1489,592,28,1,79,1130,14429,59332,0.1956182806632231,72,120,0,849
881,43,138389,Driver,East Jenniferville,Delhi,235,2967,8944,4834,9821,1903,1493,21,1,70,1720,23599,114790,0.1705265591918432,79,305,0,849
882,46,13642,Shop Owner,New Alice,Gujarat,212,351,7191,1977,3263,944,747,17,3,44,1648,12431,1211,0.9112300249230318,83,256,1,308
883,34,24122,Shop Owner,Ortizberg,Gujarat,286,3291,3557,550,6074,2849,1063,14,1,39,772,10181,13941,0.4220628471934334,86,325,0,849
884,51,149783,Shop Owner,North Jillmouth,Gujarat,158,1637,6420,3217,12188,1034,549,20,6,77,1293,21825,127958,0.1457107949500277,80,235,0,849
885,25,86253,Driver,Port Eddie,Maharashtra,203,762,5906,4072,12541,900,424,16,6,30,561,22519,63734,0.2610807740020637,84,233,0,849
886,56,111971,Teacher,Shaneborough,Telangana,207,2483,3801,270,10486,1280,1460,22,4,91,1239,14557,97414,0.1300068767805949,78,298,0,849
887,39,87960,Shop Owner,Grantton,Gujarat,217,3444,1579,2878,5822,2497,1174,22,4,63,1262,10279,77681,0.1168599363346975,78,280,0,849
888,53,149227,Driver,Samanthatown,Gujarat,290,4773,9295,1585,11749,879,1082,0,8,34,856,22629,126598,0.1516414589853042,100,324,0,849
889,38,138727,Teacher,Ronaldshire,Delhi,90,4035,9291,513,6491,831,791,3,9,37,370,16295,122432,0.1174609124395395,97,127,0,849
890,57,94289,Engineer,New Corey,Telangana,103,1116,8333,2886,14745,2599,1400,6,6,79,1233,25964,68325,0.2753661614822514,94,182,0,849
891,44,93596,Shop Owner,Lake Dillonburgh,Gujarat,113,4955,9780,4385,5364,1715,472,10,8,97,1603,19529,74067,0.2086520791486815,90,210,0,849
892,53,33816,Freelancer,Lake Brittany,Karnataka,232,4616,2696,4183,1289,2548,516,23,1,5,1283,8168,25648,0.2415424651052756,77,237,0,849
893,51,138498,Student,Port Anthonyland,Maharashtra,101,1714,1809,864,12555,1909,310,11,4,97,968,15228,123270,0.1099510462244942,89,198,0,849
894,46,95744,Engineer,Lake Jamesburgh,Delhi,289,3413,8715,3003,14674,1913,734,11,8,5,83,26392,69352,0.2756517379679144,89,294,0,849
895,37,118125,Engineer,Russofort,Karnataka,227,3838,3211,4801,14147,1117,1230,0,8,17,400,22159,95966,0.187589417989418,100,244,0,849
896,56,29149,Student,North Kristinville,Gujarat,257,3618,1446,1186,2334,990,1455,22,7,81,397,4966,24183,0.1703660502933205,78,338,0,849
897,46,76641,Driver,Ericburgh,Maharashtra,48,4994,1808,2986,886,2247,1083,11,6,22,1344,5680,70961,0.0741117678527159,89,70,0,849
898,18,25417,Teacher,Moralesburgh,Telangana,157,3308,6621,4811,7074,2272,920,16,5,15,1827,18506,6911,0.7280953692410591,84,172,0,849
899,37,128474,Student,Waltonchester,Maharashtra,61,3983,1939,3442,4980,696,1381,4,2,25,102,10361,118113,0.0806466678082725,96,86,0,849
900,22,44681,Student,West Patriciaton,Maharashtra,75,3374,7277,105,3701,2333,759,28,5,66,268,11083,33598,0.2480472684138672,72,141,0,849
901,39,53361,Shop Owner,Millertown,Maharashtra,177,4521,9434,966,807,2716,1444,14,1,32,1350,11207,42154,0.2100223009313918,86,209,0,849
902,46,88532,Engineer,East Josebury,Karnataka,110,3514,609,3632,14452,845,1340,15,4,44,132,18693,69839,0.2111439931324266,85,154,0,849
903,38,118946,Shop Owner,New Seanberg,Delhi,92,4485,6184,1915,12955,796,804,19,2,90,787,21054,97892,0.1770046912044121,81,182,0,849
904,24,52998,Teacher,Smithfort,Telangana,64,154,2547,145,11455,1392,460,5,4,34,469,14147,38851,0.2669346013057097,95,98,0,849
905,38,143251,Teacher,Lake Taylor,Delhi,186,695,6882,3078,3011,1017,1468,24,3,9,760,12971,130280,0.0905473609259272,76,195,0,849
906,32,57857,Driver,Brownstad,Telangana,291,420,986,2037,3696,1708,568,13,3,13,1280,6719,51138,0.1161311509411134,87,304,0,849
907,46,103330,Freelancer,South Chadbury,Delhi,211,4875,2761,2621,9648,2246,998,5,8,9,1831,15030,88300,0.1454563050420981,95,220,0,849
908,44,73353,Engineer,East Michaelstad,Telangana,180,3699,738,1105,1886,1164,649,13,4,3,1043,3729,69624,0.0508363666107725,87,183,0,849
909,18,101502,Engineer,Solisland,Telangana,221,1577,2167,4132,3191,2754,949,18,3,28,72,9490,92012,0.0934956946661149,82,249,0,849
910,53,72433,Shop Owner,New Rachel,Gujarat,96,3722,2496,1425,11504,1799,1410,3,8,7,1946,15425,57008,0.2129554208717021,97,103,0,849
911,21,132808,Student,South Leah,Telangana,213,3297,3092,1490,1724,895,1278,9,3,15,356,6306,126502,0.0474820793928076,91,228,0,849
912,40,47044,Freelancer,Josephborough,Maharashtra,47,3114,8304,832,13384,1030,356,1,8,8,1142,22520,24524,0.4787007907490859,99,55,0,849
913,23,44148,Student,Christopherland,Gujarat,207,1696,940,1529,11657,2543,1385,6,3,63,1141,14126,30022,0.3199691945274984,94,270,0,849
914,57,122230,Freelancer,East Wandastad,Telangana,60,3336,5690,4663,7562,411,1064,6,4,24,567,17915,104315,0.1465679456761842,94,84,0,849
915,37,48402,Engineer,South Aaronhaven,Delhi,255,1354,3534,3688,12665,1501,1247,25,7,57,1104,19887,28515,0.4108714515929094,75,312,0,849
916,45,121435,Freelancer,West Terrance,Karnataka,181,3312,2607,1840,4820,2757,1057,18,6,99,256,9267,112168,0.0763124305183843,82,280,0,849
917,53,70142,Student,Port Adam,Telangana,207,4727,8472,4264,3633,2100,1429,12,3,75,436,16369,53773,0.2333694505431838,88,282,0,849
918,30,103526,Teacher,Walkerhaven,Gujarat,33,2261,6039,2804,14658,2141,545,16,2,97,1409,23501,80025,0.2270057763267198,84,130,0,849
919,47,35711,Engineer,Aaronchester,Karnataka,27,1739,8227,4541,11971,961,1208,11,1,67,1014,24739,10972,0.6927557335274845,89,94,0,849
920,31,140429,Engineer,Sharonhaven,Delhi,223,3073,1318,4521,1624,821,1225,7,9,44,1086,7463,132966,0.0531442935575985,93,267,0,849
921,56,136479,Freelancer,North Patrick,Telangana,48,4995,6141,1129,2202,1089,471,8,8,44,874,9472,127007,0.0694026187178979,92,92,0,849
922,38,28375,Student,East Robertoland,Karnataka,276,3928,7732,1806,11639,2286,1349,20,5,21,1952,21177,7198,0.7463259911894273,80,297,0,849
923,48,144345,Engineer,Harrisberg,Gujarat,207,3259,7023,4205,8611,2185,775,3,3,21,1133,19839,124506,0.1374415462953341,97,228,0,849
924,26,62874,Teacher,Port Tina,Maharashtra,52,2451,9981,3765,10567,1349,333,7,3,21,924,24313,38561,0.3866940229665681,93,73,0,849
